compound_row_id	compound_class	candidate_protein_id	domain_family	n_domain_hits	tier	has_bgc_context	is_cross_ref_confirmed	is_extracellular	compound_log2fc	compound_q_value	reference_protein_id	ref_locus	gene_total_raw	n_rep_ge_min	rna_is_expressed	rna_no_evidence
16789.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	24.02055806763692	0.0094415326396745	XJO74646.1	BDV3_005439	2534	3	True	False
2053.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.89756232819706	9.47654380906618e-05	XJO74646.1	BDV3_005439	2534	3	True	False
9398.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.797487776713176	0.0007507700566491	XJO74646.1	BDV3_005439	2534	3	True	False
4697.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.73730974881488	0.0049811963008813	XJO74646.1	BDV3_005439	2534	3	True	False
2346.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.732961821763087	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
17507.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.69323116529185	0.0001972929991573	XJO74646.1	BDV3_005439	2534	3	True	False
9519.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.59270805293708	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
2531.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.54397432732993	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
943.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.478265091001475	0.0184436665805691	XJO74646.1	BDV3_005439	2534	3	True	False
8462.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.46777660126195	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
11169.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.46700378860164	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
18930.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.40908895667928	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
6030.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.368601028035023	0.0094415326396745	XJO74646.1	BDV3_005439	2534	3	True	False
6167.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.33346602000236	0.0003902982238314	XJO74646.1	BDV3_005439	2534	3	True	False
6651.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.3034894339022	0.0123568427487148	XJO74646.1	BDV3_005439	2534	3	True	False
3930.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.26806948412348	0.0074493650316028	XJO74646.1	BDV3_005439	2534	3	True	False
10122.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.257147618176365	0.0184436665805691	XJO74646.1	BDV3_005439	2534	3	True	False
17431.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.205377466381183	0.0024918827435328	XJO74646.1	BDV3_005439	2534	3	True	False
19556.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.184794492051147	0.0074493650316028	XJO74646.1	BDV3_005439	2534	3	True	False
8473.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	23.151563662821303	0.0123568427487148	XJO74646.1	BDV3_005439	2534	3	True	False
3048.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.727077862951887	0.0049811963008813	XJO74646.1	BDV3_005439	2534	3	True	False
2578.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.698851128072643	9.47654380906618e-05	XJO74646.1	BDV3_005439	2534	3	True	False
17663.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.6839534821563	4.617673114773783e-05	XJO74646.1	BDV3_005439	2534	3	True	False
25573.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.608444581931085	0.0013594540784394	XJO74646.1	BDV3_005439	2534	3	True	False
23413.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.58016571716716	0.0013594540784394	XJO74646.1	BDV3_005439	2534	3	True	False
5776.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.444730613634	0.0043998028641892	XJO74646.1	BDV3_005439	2534	3	True	False
11870.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.392743644395672	9.47654380906618e-05	XJO74646.1	BDV3_005439	2534	3	True	False
4447.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.20246234620521	0.0123568427487148	XJO74646.1	BDV3_005439	2534	3	True	False
29034.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.187237530505254	0.0007507700566491	XJO74646.1	BDV3_005439	2534	3	True	False
1954.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.05789314172727	0.0123568427487148	XJO74646.1	BDV3_005439	2534	3	True	False
25643.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	22.045435447378136	0.0024918827435328	XJO74646.1	BDV3_005439	2534	3	True	False
11252.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	21.782137198673126	0.0123568427487148	XJO74646.1	BDV3_005439	2534	3	True	False
37570.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	21.30467704637517	0.0003902982238314	XJO74646.1	BDV3_005439	2534	3	True	False
9568.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	21.09219133264206	0.0049811963008813	XJO74646.1	BDV3_005439	2534	3	True	False
27104.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	20.532250991625915	0.0123568427487148	XJO74646.1	BDV3_005439	2534	3	True	False
26967.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	19.571790230479227	0.0123568427487148	XJO74646.1	BDV3_005439	2534	3	True	False
545.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	5.5012294753038	0.0001061715373403	XJO74646.1	BDV3_005439	2534	3	True	False
3940.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	5.339158109785667	0.0158831302939142	XJO74646.1	BDV3_005439	2534	3	True	False
1196.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	4.682862268382656	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
2504.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	4.318581969348053	0.0060860084659845	XJO74646.1	BDV3_005439	2534	3	True	False
1867.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	4.242692155642773	3.484320045994495e-05	XJO74646.1	BDV3_005439	2534	3	True	False
1964.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	4.163189688388624	0.0050028750261297	XJO74646.1	BDV3_005439	2534	3	True	False
2124.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	4.092219063595006	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
8063.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	4.085233362194532	8.881503577004114e-05	XJO74646.1	BDV3_005439	2534	3	True	False
5556.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.96142649970643	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
540.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.9399501012982174	0.0093114882439996	XJO74646.1	BDV3_005439	2534	3	True	False
345.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.922634500547032	3.697429133173694e-05	XJO74646.1	BDV3_005439	2534	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.871864088216997	0.000108629239663	XJO74646.1	BDV3_005439	2534	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.742104972582098	0.0006369711587436	XJO74646.1	BDV3_005439	2534	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.703237212995688	0.0091943306967312	XJO74646.1	BDV3_005439	2534	3	True	False
315.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.654373417303202	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.639654434339972	3.333389857881452e-05	XJO74646.1	BDV3_005439	2534	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.547334579847262	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
770.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.538356717796479	0.0173417863327148	XJO74646.1	BDV3_005439	2534	3	True	False
624.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.466007838261958	7.047676666910806e-05	XJO74646.1	BDV3_005439	2534	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.4578467668505035	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
1267.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.398873041377916	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
3941.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.313210085501378	0.0200252633137174	XJO74646.1	BDV3_005439	2534	3	True	False
7583.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.3028120378554147	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
1178.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.272511156295049	0.0004738967685043	XJO74646.1	BDV3_005439	2534	3	True	False
2900.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.2302299696485552	0.0039117109039522	XJO74646.1	BDV3_005439	2534	3	True	False
889.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.22131036289612	0.0008935876158878	XJO74646.1	BDV3_005439	2534	3	True	False
1140.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.189534760604874	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
2247.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.1512647483295355	0.0158831302939142	XJO74646.1	BDV3_005439	2534	3	True	False
2049.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.117573547070096	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
107.0	Alkaloids	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.111705041374277	0.0001604400619056	XJO74646.1	BDV3_005439	2534	3	True	False
103.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.110442150306123	0.0207656288250185	XJO74646.1	BDV3_005439	2534	3	True	False
42.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.1070985742689574	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
114.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.1022170309605306	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
1842.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.09161973156632	0.0001291518006904	XJO74646.1	BDV3_005439	2534	3	True	False
253.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.075977020721992	5.883871958543745e-05	XJO74646.1	BDV3_005439	2534	3	True	False
433.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.0255395898675697	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
323.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	3.01971276423479	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
1724.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.9818753220666427	0.0091943306967312	XJO74646.1	BDV3_005439	2534	3	True	False
4433.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.967816615169606	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
910.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.958537710518861	0.0052214899621279	XJO74646.1	BDV3_005439	2534	3	True	False
4930.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.939001661143811	0.0110675738552342	XJO74646.1	BDV3_005439	2534	3	True	False
67.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.936100231911248	0.0001604400619056	XJO74646.1	BDV3_005439	2534	3	True	False
836.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.9347404578819978	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
69.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.925851125860564	8.230655584179992e-05	XJO74646.1	BDV3_005439	2534	3	True	False
1746.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.8982394188281173	0.0134968705883085	XJO74646.1	BDV3_005439	2534	3	True	False
553.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.8898878836150184	0.0360940768066605	XJO74646.1	BDV3_005439	2534	3	True	False
1238.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.861450344374018	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
319.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.8306209611282305	0.0001908680059537	XJO74646.1	BDV3_005439	2534	3	True	False
895.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.7744430719521773	0.0001604400619056	XJO74646.1	BDV3_005439	2534	3	True	False
331.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.756945161730436	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
8816.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.741030337961549	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
508.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.6577051447584465	0.0007266611238961	XJO74646.1	BDV3_005439	2534	3	True	False
4698.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.654381474849956	3.333389857881452e-05	XJO74646.1	BDV3_005439	2534	3	True	False
12065.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.5303332453015965	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
275.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.516330591200548	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
477.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.499765393659762	0.0002204137019629	XJO74646.1	BDV3_005439	2534	3	True	False
4864.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.496389347195937	0.0025702850887746	XJO74646.1	BDV3_005439	2534	3	True	False
603.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.4622094085173534	0.0138701158224038	XJO74646.1	BDV3_005439	2534	3	True	False
122.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.4527351039976018	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
11292.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.445064402115531	0.0001291518006904	XJO74646.1	BDV3_005439	2534	3	True	False
1382.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.408219446765037	0.0091445773428607	XJO74646.1	BDV3_005439	2534	3	True	False
4889.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.3559136768597586	0.0001061715373403	XJO74646.1	BDV3_005439	2534	3	True	False
415.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.269848737006848	0.0003595860500159	XJO74646.1	BDV3_005439	2534	3	True	False
7605.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.1897813547071587	0.0010127836836948	XJO74646.1	BDV3_005439	2534	3	True	False
2879.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.121750633653453	0.013643196824737	XJO74646.1	BDV3_005439	2534	3	True	False
843.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.121400474324468	3.697429133173694e-05	XJO74646.1	BDV3_005439	2534	3	True	False
1397.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.095397959410388	0.0003595860500159	XJO74646.1	BDV3_005439	2534	3	True	False
4918.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.06849325305877	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
1657.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.065366384411361	0.0001129946875104	XJO74646.1	BDV3_005439	2534	3	True	False
628.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	2.039339235766198	0.023260921074376	XJO74646.1	BDV3_005439	2534	3	True	False
13316.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.9906519227241084	0.0105308615560265	XJO74646.1	BDV3_005439	2534	3	True	False
2162.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.9455059426222163	4.4343821380168e-05	XJO74646.1	BDV3_005439	2534	3	True	False
14133.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.8875172152499289	0.030381385877213	XJO74646.1	BDV3_005439	2534	3	True	False
16.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.688028149885477	0.0315215101850963	XJO74646.1	BDV3_005439	2534	3	True	False
256.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.6805778351475589	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
3620.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.6428682813297175	0.0004129587930402	XJO74646.1	BDV3_005439	2534	3	True	False
6313.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.5884779022416606	0.0001111388916641	XJO74646.1	BDV3_005439	2534	3	True	False
26494.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.5554971322306628	3.102730921661118e-05	XJO74646.1	BDV3_005439	2534	3	True	False
3740.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.5399043463501756	0.0004873638759871	XJO74646.1	BDV3_005439	2534	3	True	False
1727.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.5088203959992974	0.0123568427487148	XJO74646.1	BDV3_005439	2534	3	True	False
12397.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.4648311013039776	0.0002262737170806	XJO74646.1	BDV3_005439	2534	3	True	False
2969.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.3371992435557534	8.189118650877062e-05	XJO74646.1	BDV3_005439	2534	3	True	False
3130.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.3176213980095468	0.0007609520976108	XJO74646.1	BDV3_005439	2534	3	True	False
13281.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.2968583819469757	0.0374424803708977	XJO74646.1	BDV3_005439	2534	3	True	False
566.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.2644272300764057	0.0049811963008813	XJO74646.1	BDV3_005439	2534	3	True	False
981.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.1561585296688333	0.0160838104418218	XJO74646.1	BDV3_005439	2534	3	True	False
883.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.0557877387100694	0.0002204137019629	XJO74646.1	BDV3_005439	2534	3	True	False
1768.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.0335577604478483	0.0091036587129738	XJO74646.1	BDV3_005439	2534	3	True	False
12078.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	1.0155723560228056	0.0218772881294872	XJO74646.1	BDV3_005439	2534	3	True	False
4358.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	0.8707298998160358	0.0010452013767067	XJO74646.1	BDV3_005439	2534	3	True	False
555.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	0.8221897115455539	0.0049811963008813	XJO74646.1	BDV3_005439	2534	3	True	False
3292.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	0.7095867241182466	0.0004874866933436	XJO74646.1	BDV3_005439	2534	3	True	False
564.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	0.7028145296021298	8.230655584179992e-05	XJO74646.1	BDV3_005439	2534	3	True	False
6244.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	0.642006004358928	0.0349569367893995	XJO74646.1	BDV3_005439	2534	3	True	False
3305.0	Amino acids and Peptides	FCC698BD_004035-T1	nrps	4	1	True	True	False	0.4989548466290333	0.0001908680059537	XJO74646.1	BDV3_005439	2534	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_000146-T1	nrps	2	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO70752.1	BDV3_000374	5246	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_000240-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO71110.1	BDV3_000681	2010	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_000473-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO71401.1	BDV3_000922	5419	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_000498-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO71436.1	BDV3_000952	7830	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_000635-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO71613.1	BDV3_001098	2634	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_000950-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO72018.1	BDV3_001427	14581	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_001528-T1	nrps	3	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO70922.1	BDV3_000527	4496	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_001972-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO72511.1	BDV3_003620	10555	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO72970.1	BDV3_004023	3547	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO73644.1	BDV3_004592	13229	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO76118.1	BDV3_006688	4870	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO77059.1	BDV3_001698	15897	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO77131.1	BDV3_001754	2541	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO77201.1	BDV3_001812	1686	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO77940.1	BDV3_002453	2766	3	True	False
2614.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	27.113916820247336	3.102730921661118e-05	XJO78298.1	BDV3_002762	2392	3	True	False
